0.000000,-1.470019
1.000000,-1.668674
2.000000,-1.899100
3.000000,-1.909978
4.000000,-1.723064
5.000000,-1.358710
6.000000,-1.140557
7.000000,-1.200329
8.000000,-1.375851
9.000000,-1.624601
10.000000,-1.827651
11.000000,-1.972070
12.000000,-2.100427
13.000000,-2.205336
14.000000,-2.196532
15.000000,-2.105621
16.000000,-1.904968
17.000000,-1.620398
18.000000,-1.375563
19.000000,-1.244904
20.000000,-1.306943
21.000000,-1.399524
22.000000,-1.503954
23.000000,-1.581348
24.000000,-1.674294
25.000000,-1.782617
26.000000,-1.844906
27.000000,-1.682726
28.000000,-1.368410
29.000000,-1.012584
30.000000,-0.752091
31.000000,-0.681017
32.000000,-0.739230
33.000000,-0.763820
34.000000,-0.804068
35.000000,-0.763622
36.000000,-0.744522
37.000000,-0.636512
38.000000,-0.410327
39.000000,-0.102177
40.000000,0.169200
41.000000,0.270338
42.000000,0.228241
43.000000,0.097763
44.000000,-0.029384
45.000000,-0.146703
46.000000,-0.247700
47.000000,-0.356588
48.000000,-0.474942
49.000000,-0.561597
50.000000,-0.593995
51.000000,-0.490565
52.000000,-0.227850
53.000000,0.162019
54.000000,0.456216
55.000000,0.464425
56.000000,0.365076
57.000000,0.215731
58.000000,0.101149
59.000000,0.029176
60.000000,0.024562
61.000000,-0.032954
62.000000,-0.043093
63.000000,-0.013193
64.000000,0.074678
65.000000,0.177434
66.000000,0.314960
67.000000,0.515814
68.000000,0.729557
69.000000,0.864446
70.000000,0.828681
71.000000,0.650220
72.000000,0.385363
73.000000,0.180705
74.000000,0.007950
75.000000,-0.158862
76.000000,-0.192051
77.000000,-0.140373
78.000000,0.059311
79.000000,0.097497
80.000000,-0.034859
81.000000,-0.339427
82.000000,-0.670578
83.000000,-0.912938
84.000000,-1.207608
85.000000,-1.415543
86.000000,-1.458862
87.000000,-1.166187
88.000000,-0.865078
89.000000,-0.949408
90.000000,-1.228707
91.000000,-1.498248
92.000000,-1.707005
93.000000,-1.846169
94.000000,-1.964742
95.000000,-1.977500
96.000000,-1.913118
97.000000,-1.819204
98.000000,-1.685460
99.000000,-1.516426
