0.000000,-0.213479
1.000000,-0.237779
2.000000,0.021294
3.000000,0.842808
4.000000,2.297387
5.000000,3.058083
6.000000,2.735303
7.000000,2.143702
8.000000,1.279077
9.000000,0.728953
10.000000,-0.054694
11.000000,-0.247223
12.000000,-0.789246
13.000000,-0.812639
14.000000,-0.282496
15.000000,0.059769
16.000000,0.462536
17.000000,0.250927
18.000000,-0.390499
19.000000,-1.483279
20.000000,-1.822684
21.000000,-1.494130
22.000000,-1.191068
23.000000,-0.406180
24.000000,0.216979
25.000000,0.888504
26.000000,1.370148
27.000000,1.663741
28.000000,1.935339
29.000000,1.751118
30.000000,1.332733
31.000000,1.137032
32.000000,1.265561
33.000000,1.461501
34.000000,1.312514
35.000000,1.516812
36.000000,1.881398
37.000000,1.818568
38.000000,1.338920
39.000000,0.525879
40.000000,0.271207
41.000000,0.245644
42.000000,0.330198
43.000000,0.414596
44.000000,0.770109
45.000000,1.424361
46.000000,1.535947
47.000000,0.886321
48.000000,0.141717
49.000000,-0.326273
50.000000,-0.804799
51.000000,-1.300149
52.000000,-1.231867
53.000000,-0.349973
54.000000,0.244845
55.000000,0.936809
56.000000,1.495802
57.000000,1.276373
58.000000,0.960800
59.000000,0.556932
60.000000,0.345115
61.000000,0.212349
62.000000,0.268270
63.000000,0.434163
64.000000,0.931695
65.000000,1.418783
66.000000,1.517131
67.000000,0.796530
68.000000,-0.292998
69.000000,-1.534923
70.000000,-2.378342
71.000000,-2.275995
72.000000,-1.804974
73.000000,-1.168673
74.000000,-0.311749
75.000000,0.452568
76.000000,1.173336
77.000000,1.380905
78.000000,1.221254
79.000000,0.803271
80.000000,0.280098
81.000000,0.006838
82.000000,-0.060348
83.000000,0.578294
84.000000,0.855384
85.000000,1.053259
86.000000,1.067931
87.000000,0.983639
88.000000,0.465079
89.000000,-0.253064
90.000000,-0.964138
91.000000,-1.502422
92.000000,-1.617907
93.000000,-1.349296
94.000000,-0.707292
95.000000,-0.185279
96.000000,0.081228
97.000000,0.171101
98.000000,0.018492
99.000000,-0.112940
