0.000000 -0.531536
1.000000 -0.489197
2.000000 -0.196144
3.000000 0.169840
4.000000 0.333749
5.000000 0.297158
6.000000 0.054900
7.000000 -0.175162
8.000000 -0.275950
9.000000 -0.306018
10.000000 -0.389683
11.000000 -0.541555
12.000000 -0.605140
13.000000 -0.489567
14.000000 -0.398786
15.000000 -0.711466
16.000000 -1.288887
17.000000 -1.625429
18.000000 -1.864755
19.000000 -2.242489
20.000000 -2.345913
21.000000 -2.243036
22.000000 -2.712760
23.000000 -3.561768
24.000000 -3.895543
25.000000 -4.002182
26.000000 -4.055889
27.000000 -4.009820
28.000000 -3.791928
29.000000 -3.470847
30.000000 -3.242483
31.000000 -3.164869
32.000000 -3.204435
33.000000 -3.291332
34.000000 -3.279073
35.000000 -3.160237
36.000000 -2.904163
37.000000 -2.678227
38.000000 -2.514793
39.000000 -2.167347
40.000000 -1.639053
41.000000 -1.302856
42.000000 -1.443254
43.000000 -1.593958
44.000000 -1.464756
45.000000 -1.280942
46.000000 -1.141203
47.000000 -1.042472
48.000000 -0.963719
49.000000 -0.852100
50.000000 -0.718947
51.000000 -0.535207
52.000000 -0.290037
53.000000 0.000722
54.000000 0.157964
55.000000 0.106258
56.000000 -0.119790
57.000000 0.018887
58.000000 0.103215
59.000000 0.232216
60.000000 0.745722
61.000000 0.834982
62.000000 0.287696
63.000000 0.005521
64.000000 -0.095634
65.000000 -0.172853
66.000000 -0.310535
67.000000 -0.236158
68.000000 -0.033661
69.000000 -0.019965
70.000000 -0.352206
71.000000 -0.754551
72.000000 -1.042307
73.000000 -1.099909
74.000000 -1.136014
75.000000 -1.135874
76.000000 -1.078985
77.000000 -0.908803
78.000000 -0.657719
79.000000 -0.410897
80.000000 -0.313468
81.000000 -0.387047
82.000000 -0.638775
83.000000 -0.898526
84.000000 -1.098176
85.000000 -1.216799
86.000000 -1.258063
87.000000 -1.298096
88.000000 -1.347479
89.000000 -1.375311
90.000000 -1.318450
91.000000 -1.197921
92.000000 -1.087210
93.000000 -1.153300
94.000000 -1.480328
95.000000 -1.883994
96.000000 -2.138280
97.000000 -2.226193
98.000000 -2.252796
99.000000 -2.255072
