0.000000 2.313581
1.000000 2.104314
2.000000 2.384947
3.000000 2.695286
4.000000 2.587851
5.000000 2.488343
6.000000 2.616114
7.000000 2.775105
8.000000 2.579807
9.000000 2.287926
10.000000 2.140923
11.000000 2.140792
12.000000 2.272533
13.000000 2.446415
14.000000 2.521821
15.000000 2.421995
16.000000 2.289853
17.000000 2.259419
18.000000 2.320800
19.000000 2.410813
20.000000 2.459287
21.000000 2.370095
22.000000 2.185896
23.000000 1.983082
24.000000 1.797114
25.000000 1.691685
26.000000 1.695156
27.000000 1.766401
28.000000 1.887153
29.000000 1.990384
30.000000 1.951167
31.000000 1.853723
32.000000 1.841855
33.000000 2.061447
34.000000 2.063770
35.000000 1.692396
36.000000 1.474180
37.000000 1.606404
38.000000 1.898992
39.000000 2.048956
40.000000 1.968046
41.000000 1.949437
42.000000 2.131230
43.000000 2.312104
44.000000 2.185668
45.000000 1.911866
46.000000 1.798866
47.000000 1.991249
48.000000 2.316525
49.000000 2.550587
50.000000 2.512457
51.000000 2.460990
52.000000 2.653060
53.000000 2.855634
54.000000 2.730436
55.000000 2.434657
56.000000 2.200494
57.000000 2.124661
58.000000 2.210977
59.000000 2.414522
60.000000 2.507448
61.000000 2.380241
62.000000 2.175536
63.000000 2.301301
64.000000 2.330695
65.000000 2.024462
66.000000 1.802974
67.000000 1.895175
68.000000 2.169596
69.000000 2.398486
70.000000 2.436444
71.000000 2.329036
72.000000 2.324027
73.000000 2.523989
74.000000 2.652247
75.000000 2.377039
76.000000 2.016211
77.000000 1.985300
78.000000 2.166868
79.000000 2.210032
80.000000 1.964348
81.000000 2.081618
82.000000 2.290048
83.000000 1.768173
84.000000 1.549134
85.000000 1.758096
86.000000 1.953769
87.000000 1.752216
88.000000 1.629497
89.000000 1.730752
90.000000 1.466362
91.000000 0.971669
92.000000 0.739362
93.000000 0.864839
94.000000 1.074494
95.000000 1.185818
96.000000 1.012230
97.000000 0.956353
98.000000 1.251374
99.000000 0.999019
