0.000000,-0.595576
1.000000,-0.035765
2.000000,0.321571
3.000000,0.901544
4.000000,0.369682
5.000000,-0.625539
6.000000,-0.402209
7.000000,0.034994
8.000000,0.411215
9.000000,0.461894
10.000000,-0.247875
11.000000,-0.581309
12.000000,-0.583281
13.000000,-0.344749
14.000000,-0.287351
15.000000,-0.670278
16.000000,-0.609374
17.000000,-0.536356
18.000000,-0.667541
19.000000,-0.667795
20.000000,-0.345707
21.000000,0.346168
22.000000,0.419143
23.000000,0.313558
24.000000,0.436628
25.000000,0.686952
26.000000,0.428765
27.000000,0.616450
28.000000,0.205672
29.000000,0.926461
30.000000,1.569520
31.000000,2.031461
32.000000,1.365805
33.000000,-0.283543
34.000000,-0.928746
35.000000,-0.424996
36.000000,-0.853156
37.000000,-0.848314
38.000000,-0.547855
39.000000,-1.082712
40.000000,-0.868428
41.000000,-1.059868
42.000000,-1.076600
43.000000,-1.050198
44.000000,-1.508859
45.000000,-2.007858
46.000000,-1.580224
47.000000,-1.117718
48.000000,-0.980589
49.000000,-0.758189
50.000000,-0.737126
51.000000,-0.806254
52.000000,-1.561854
53.000000,-1.219245
54.000000,-0.086987
55.000000,1.210968
56.000000,1.007957
57.000000,0.307101
58.000000,-0.131760
59.000000,-0.283658
60.000000,-0.776678
61.000000,-0.701675
62.000000,-0.366793
63.000000,0.561937
64.000000,0.901244
65.000000,1.160208
66.000000,1.570610
67.000000,1.527260
68.000000,0.958985
69.000000,0.136230
70.000000,0.164089
71.000000,-0.531063
72.000000,-0.530982
73.000000,-1.254098
74.000000,-1.013032
75.000000,0.240395
76.000000,0.935329
77.000000,1.501184
78.000000,1.301957
79.000000,0.819743
80.000000,0.828461
81.000000,0.319415
82.000000,-0.846742
83.000000,-0.863976
84.000000,-1.277304
85.000000,-1.847330
86.000000,-2.333419
87.000000,-2.270340
88.000000,-2.235893
89.000000,-2.831425
90.000000,-3.211105
91.000000,-3.537380
92.000000,-3.442787
93.000000,-2.329897
94.000000,-1.324271
95.000000,-1.375893
96.000000,-0.588231
97.000000,-0.762761
98.000000,-1.357174
99.000000,-1.678313
