0.000000,-0.103315
1.000000,-0.555552
2.000000,-1.689555
3.000000,-1.406581
4.000000,-0.991727
5.000000,-0.797383
6.000000,-0.034456
7.000000,0.383042
8.000000,0.288113
9.000000,0.174187
10.000000,-0.481654
11.000000,-0.588743
12.000000,-0.191444
13.000000,-0.529300
14.000000,-1.167804
15.000000,-0.303187
16.000000,0.210648
17.000000,1.084615
18.000000,1.323339
19.000000,0.561294
20.000000,-0.253718
21.000000,-0.784794
22.000000,0.779421
23.000000,1.509928
24.000000,1.639695
25.000000,1.028638
26.000000,-0.840716
27.000000,-1.266140
28.000000,-0.791788
29.000000,-0.435435
30.000000,-0.541397
31.000000,-0.238034
32.000000,0.498329
33.000000,0.129490
34.000000,0.634548
35.000000,0.923081
36.000000,0.990570
37.000000,0.413296
38.000000,-0.152918
39.000000,-0.588487
40.000000,-0.002818
41.000000,0.345438
42.000000,-0.000786
43.000000,-0.164418
44.000000,0.573366
45.000000,1.487880
46.000000,0.668931
47.000000,-0.511533
48.000000,-1.247843
49.000000,-0.945842
50.000000,-0.995013
51.000000,0.889131
52.000000,0.157055
53.000000,-1.421453
54.000000,-1.739793
55.000000,-0.155838
56.000000,-0.041525
57.000000,-0.626540
58.000000,-0.372359
59.000000,-0.471342
60.000000,-0.160333
61.000000,-0.276275
62.000000,0.145573
63.000000,-0.376282
64.000000,-0.535727
65.000000,-0.740508
66.000000,-1.008006
67.000000,-0.743889
68.000000,0.238181
69.000000,0.376263
70.000000,-0.370927
71.000000,-0.269130
72.000000,-0.419311
73.000000,-0.095510
74.000000,-0.404370
75.000000,-0.948999
76.000000,-1.619356
77.000000,-1.698120
78.000000,-1.806379
79.000000,-2.006748
80.000000,-1.943429
81.000000,-1.466251
82.000000,-0.981466
83.000000,-0.532801
84.000000,-0.816870
85.000000,-0.970526
86.000000,-0.985256
87.000000,-0.964668
88.000000,-0.807369
89.000000,0.009445
90.000000,0.248616
91.000000,0.579145
92.000000,0.233623
93.000000,0.406243
94.000000,0.026038
95.000000,-0.141017
96.000000,-0.401201
97.000000,-0.449335
98.000000,-0.384332
99.000000,-0.598809
