0.000000,-1.266752
1.000000,-1.201390
2.000000,-1.229619
3.000000,-1.422677
4.000000,-1.793049
5.000000,-2.262033
6.000000,-2.548774
7.000000,-2.666430
8.000000,-2.588022
9.000000,-2.352858
10.000000,-2.005095
11.000000,-1.635599
12.000000,-1.341368
13.000000,-1.442798
14.000000,-1.966205
15.000000,-2.277063
16.000000,-2.136862
17.000000,-1.719067
18.000000,-1.273996
19.000000,-0.933189
20.000000,-0.642848
21.000000,-0.444350
22.000000,-0.348213
23.000000,-0.364880
24.000000,-0.533526
25.000000,-0.845448
26.000000,-0.994439
27.000000,-0.739668
28.000000,-0.253503
29.000000,0.148646
30.000000,0.417017
31.000000,0.192456
32.000000,-0.426718
33.000000,-0.732085
34.000000,-0.528909
35.000000,-0.144929
36.000000,0.271162
37.000000,0.515744
38.000000,0.663909
39.000000,0.681382
40.000000,0.409237
41.000000,0.036231
42.000000,-0.228064
43.000000,-0.228654
44.000000,-0.022458
45.000000,0.252338
46.000000,0.494637
47.000000,0.752861
48.000000,0.951511
49.000000,1.192230
50.000000,1.309524
51.000000,1.300388
52.000000,1.089295
53.000000,0.782566
54.000000,0.477156
55.000000,0.265164
56.000000,0.264501
57.000000,0.416324
58.000000,0.639838
59.000000,0.887293
60.000000,1.089158
61.000000,1.177451
62.000000,1.026209
63.000000,0.600719
64.000000,0.089296
65.000000,-0.265611
66.000000,-0.371157
67.000000,-0.210464
68.000000,0.080786
69.000000,0.377333
70.000000,0.631262
71.000000,0.811494
72.000000,0.748482
73.000000,0.399292
74.000000,-0.086900
75.000000,-0.250085
76.000000,-0.099952
77.000000,0.156790
78.000000,0.421306
79.000000,0.608249
80.000000,0.672968
81.000000,0.418709
82.000000,-0.118675
83.000000,-0.493756
84.000000,-0.511223
85.000000,-0.225153
86.000000,0.197557
87.000000,0.598867
88.000000,0.809995
89.000000,1.027511
90.000000,1.078289
91.000000,0.883932
92.000000,0.504807
93.000000,0.118867
94.000000,-0.084645
95.000000,-0.105864
96.000000,0.066082
97.000000,0.364734
98.000000,0.597656
99.000000,0.833658
